Names	Behzinga	KSI	Miniminter	TBJZL	Vikkstar123	W2S	Zerkaa
Bar Colors	#e4a176	#9c9392	#fddc85	#020203	#4f57e8	#0668c2	#01f8ff
Bar Images	Behzinga.jpg	KSI.jpg	Miniminter.jpg	TBJZL.jpg	Vikkstar123.jpg	W2S.jpg	Zerkaa.jpg
"Nov 15, 2011"		92886	0		72575		305912
"Nov 16, 2011"		93498	0	0	72891		306114
"Nov 17, 2011"		94607	0	0	73222		306427
"Nov 18, 2011"		95925	0	0	73517		306614
"Nov 19, 2011"		97552	0	0	74000		306864
"Nov 20, 2011"		99035	0	0	74469		307189
"Nov 21, 2011"		100165	0	0	74809		307469
"Nov 22, 2011"		101554	0	0	75182		307664
"Nov 23, 2011"		102659	0	0	75495		307900
"Nov 24, 2011"		103846	0	0	75795		308156
"Nov 25, 2011"		104851	0	0	76144		308357
"Nov 26, 2011"		106073	0	0	76589		308595
"Nov 27, 2011"		107817	0	0	77029		308846
"Nov 28, 2011"		108961	0	0	77441		309077
"Nov 29, 2011"		110193	0	0	77778		309286
"Nov 30, 2011"		111825	0	0	78128		309520
"Dec 01, 2011"		112968	0	0	78306		309632
"Dec 02, 2011"		114215	0	0	78454		309501
"Dec 03, 2011"		115601	0	0	78776		309576
"Dec 04, 2011"		117204	0	0	79140		309734
"Dec 05, 2011"		118516	0	0	79377		309863
"Dec 06, 2011"		119333	0	0	79528		310014
"Dec 07, 2011"		120592	0	0	79761		310182
"Dec 08, 2011"		121983	0	0	79996		310360
"Dec 09, 2011"		123282	0	0	80296		310449
"Dec 10, 2011"		124458	0	0	80610		310549
"Dec 11, 2011"		125806	0	0	80965		310675
"Dec 12, 2011"		126773	0	0	81257		310762
"Dec 13, 2011"		127964	0	0	81522		310839
"Dec 14, 2011"		129355	0	0	81722		310920
"Dec 15, 2011"		130928	0	0	81851		310907
"Dec 16, 2011"		132267	0	0	81986		310927
"Dec 17, 2011"		133483	0	0	82240		310982
"Dec 18, 2011"		134827	0	0	82405		311056
"Dec 19, 2011"		136217	0	0	82566		311104
"Dec 20, 2011"		137584	0	0	82697		311177
"Dec 21, 2011"		138815	0	0	82832		311219
"Dec 22, 2011"		140232	0	0	83011		311284
"Dec 23, 2011"		141545	0	0	83319		311351
"Dec 24, 2011"		142411	0	0	83482		311409
"Dec 25, 2011"		143243	0	0	83661		311472
"Dec 26, 2011"		144103	0	0	83846		311515
"Dec 27, 2011"		144979	0	0	84030		311676
"Dec 28, 2011"		146146	0	0	84270		311769
"Dec 29, 2011"		147304	0	0	84467		311992
"Dec 30, 2011"		148659	0	0	84672		312107
"Dec 31, 2011"		149591	0	0	84822		312227
"Jan 01, 2012"		151008	0	0	84994		312336
"Jan 02, 2012"		152353	0	0	85250		312472
"Jan 03, 2012"		153507	0	0	85432		312618
"Jan 04, 2012"		154613	0	0	85580		312721
"Jan 05, 2012"		155823	0	0	85742		312825
"Jan 06, 2012"		156901	0	0	85916		312942
"Jan 07, 2012"		158011	0	0	86110		313315
"Jan 08, 2012"		159004	0	0	86236		313467
"Jan 09, 2012"		159966	0	0	86538		313616
"Jan 10, 2012"		161012	0	0	87184		313701
"Jan 11, 2012"		162022	0	0	87342		313790
"Jan 12, 2012"		160533	0	0	84616		297159
"Jan 13, 2012"		161471	0	0	84732		297184
"Jan 14, 2012"		162614	0	0	84899		297209
"Jan 15, 2012"		164220	0	0	85107		297343
"Jan 16, 2012"		165392	0	0	85280		297436
"Jan 17, 2012"		166688	0	0	85431		297498
"Jan 18, 2012"		167866	0	0	85559		297560
"Jan 19, 2012"		169179	0	0	85654		297631
"Jan 20, 2012"		170279	0	0	85807		297699
"Jan 21, 2012"		171620	0	0	85967		297850
"Jan 22, 2012"		172948	0	0	86148		298032
"Jan 23, 2012"		174476	0	0	86272		298096
"Jan 24, 2012"		175850	0	0	86409		298186
"Jan 25, 2012"		176957	0	0	86585		298221
"Jan 26, 2012"		178138	0	0	86772		298184
"Jan 27, 2012"		179221	0	0	86894		297998
"Jan 28, 2012"		180568	0	0	87073		297849
"Jan 29, 2012"		182221	0	0	87283		297704
"Jan 30, 2012"		183562	0	0	87358		297598
"Jan 31, 2012"		184779	0	0	87527		297653
"Feb 01, 2012"		185887	0	0	87709		297701
"Feb 02, 2012"		186990	0	0	87781		297552
"Feb 03, 2012"		188141	0	0	87887		297412
"Feb 04, 2012"		189520	0	0	88005		297288
"Feb 05, 2012"		191124	0	0	88188		297240
"Feb 06, 2012"		192608	0	0	88386		297268
"Feb 07, 2012"		194142	0	0	88586		297409
"Feb 08, 2012"		195536	0	0	88884		297578
"Feb 09, 2012"		196850	0	0	89109		297706
"Feb 10, 2012"		198241	0	0	89292		297787
"Feb 11, 2012"		199769	0	0	89544		297912
"Feb 12, 2012"		201544	0	0	89841		298020
"Feb 13, 2012"		203377	0	0	90020		298084
"Feb 14, 2012"		205132	0	0	90262		298150
"Feb 15, 2012"		206954	0	0	90471		298263
"Feb 16, 2012"		208897	0	0	90678		298369
"Feb 17, 2012"		210966	0	0	90872		298439
"Feb 18, 2012"		213035	0	0	91087		298975
"Feb 19, 2012"		214966	0	0	91313		299584
"Feb 20, 2012"		216886	0	0	91533		299884
"Feb 21, 2012"		218323	0	0	91831		300067
"Feb 22, 2012"		219809	0	0	92029		300284
"Feb 23, 2012"		221185	0	0	92239		300418
"Feb 24, 2012"	0	222628	0	0	92440		300528
"Feb 25, 2012"	0	224399	0	0	92690		300636
"Feb 26, 2012"	0	225964	0	0	92994		300787
"Feb 27, 2012"	0	227401	0	0	93175		300822
"Feb 28, 2012"	0	228579	0	0	93315		300891
"Feb 29, 2012"	0	229636	0	0	93483		300978
"Mar 01, 2012"	0	230769	0	0	94808		301006
"Mar 02, 2012"	0	231911	0	0	99229		301060
"Mar 03, 2012"	0	233735	0	0	100641		301156
"Mar 04, 2012"	0	235787	0	0	101725		301215
"Mar 05, 2012"	0	237523	0	0	102293		301239
"Mar 06, 2012"	0	238917	0	0	102710		301301
"Mar 07, 2012"	0	240200	0	0	103025		301324
"Mar 08, 2012"	0	241227	0	0	103321		301323
"Mar 09, 2012"	0	242351	0	0	103691		301338
"Mar 10, 2012"	0	243705	0	0	104204		301346
"Mar 11, 2012"	0	245121	0	0	104494		301407
"Mar 12, 2012"	0	246400	0	0	104731		301440
"Mar 13, 2012"	0	247580	0	0	105012		301502
"Mar 14, 2012"	0	248584	0	0	105269		301540
"Mar 15, 2012"	0	249598	0	0	105474		301562
"Mar 16, 2012"	0	250632	0	0	105667		301551
"Mar 17, 2012"	0	252088	0	0	105955		301579
"Mar 18, 2012"	0	253707	0	0	106280		301568
"Mar 19, 2012"	0	255033	0	0	106532		301588
"Mar 20, 2012"	0	256198	0	0	106730		301595
"Mar 21, 2012"	0	257463	0	0	106912		301571
"Mar 22, 2012"	0	258866	0	0	107118		301559
"Mar 23, 2012"	0	260043	0	0	107266		301546
"Mar 24, 2012"	0	261458	0	0	107482		301551
"Mar 25, 2012"	0	263031	0	0	107736		301559
"Mar 26, 2012"	0	264481	0	0	107970		301565
"Mar 27, 2012"	0	265661	0	0	108158		301587
"Mar 28, 2012"	0	266729	0	0	108440		301623
"Mar 29, 2012"	0	267856	0	0	108755		301574
"Mar 30, 2012"	0	268899	0	0	108948		301561
"Mar 31, 2012"	0	270115	0	0	109316		301585
"Apr 01, 2012"	0	271371	0	0	109684		301581
"Apr 02, 2012"	0	272527	0	0	109907		301476
"Apr 03, 2012"	0	273974	0	0	110145		301451
"Apr 04, 2012"	0	275188	0	0	110362		301919
"Apr 05, 2012"	0	276495	0	0	110540		302183
"Apr 06, 2012"	0	277959	0	0	110742		302463
"Apr 07, 2012"	0	279363	0	0	110960		302678
"Apr 08, 2012"	0	280854	0	0	111198		302896
"Apr 09, 2012"	0	282468	0	0	111489		303203
"Apr 10, 2012"	0	284038	0	0	111836		303457
"Apr 11, 2012"	0	285338	0	0	112091		303603
"Apr 12, 2012"	0	286783	0	0	112337		303757
"Apr 13, 2012"	0	288035	0	0	112497		303791
"Apr 14, 2012"	0	289129	0	0	112611		303793
"Apr 15, 2012"	0	290149	0	0	112783		303878
"Apr 16, 2012"	0	291284	0	0	112931		304014
"Apr 17, 2012"	0	292300	0	2.633	113091		304056
"Apr 18, 2012"	0	293417	0	5.266	113223		304229
"Apr 19, 2012"	0	294795	0	7.899	113413		304262
"Apr 20, 2012"	0	296083	0	10.532	113574		304313
"Apr 21, 2012"	0	297635	0	13.165	113775		304406
"Apr 22, 2012"	0	299231	0	15.799	113910		304475
"Apr 23, 2012"	0	300792	0	18.432	114098		304489
"Apr 24, 2012"	0	302072	0	21.065	114249		304492
"Apr 25, 2012"	0	303314	0	23.698	114434		304509
"Apr 26, 2012"	0	304329	0	26.331	114564		304541
"Apr 27, 2012"	0	305476	0	28.964	114690		304604
"Apr 28, 2012"	0	306828	0	31.597	114989		304717
"Apr 29, 2012"	0	308147	0	34.23	115307		305020
"Apr 30, 2012"	0	309260	0	36.863	115678		305219
"May 01, 2012"	0	310554	0	39.496	115933		305262
"May 02, 2012"	0	311669	0	42.129	116117		305247
"May 03, 2012"	0	312952	0	44.763	116242		305284
"May 04, 2012"	0	314133	0	47.396	116350		305293
"May 05, 2012"	0.604	315953	0	50.029	116712		305298
"May 06, 2012"	1.209	317556	0	52.662	116942		305309
"May 07, 2012"	1.813	319309	0	55.295	117132		305312
"May 08, 2012"	2.418	320711	0	57.928	117264		305232
"May 09, 2012"	3.022	322332	0	60.561	117299		305175
"May 10, 2012"	3.626	323169	0	63.194	117361		305078
"May 11, 2012"	4.231	325059	0	65.827	117567		305114
"May 12, 2012"	4.835	326644	0	68.46	117736		305095
"May 13, 2012"	5.44	327922	0	71.094	117764		305046
"May 14, 2012"	6.044	329189	0	73.727	118073		305015
"May 15, 2012"	6.648	330590	0	76.36	118283		304997
"May 16, 2012"	7.253	331830	0	78.993	118449		304944
"May 17, 2012"	7.857	333122	0	81.626	118504		304893
"May 18, 2012"	8.462	334274	0	84.259	118932		304510
"May 19, 2012"	9.066	335520	0	86.892	119098		304219
"May 20, 2012"	9.67	337103	0	89.525	119280		303736
"May 21, 2012"	10.275	338480	0	92.158	119483		303008
"May 22, 2012"	10.879	339976	0	94.791	121695		301832
"May 23, 2012"	11.484	341222	0	97.424	123066		300169
"May 24, 2012"	12.088	342564	0	100.058	123400		297479
"May 25, 2012"	12.692	343078	0	102.691	123496		291132
"May 26, 2012"	13.297	344429	0	105.324	123704		287608
"May 27, 2012"	13.901	345876	0	107.957	124046		286796
"May 28, 2012"	14.505	347507	0	110.59	124320		286745
"May 29, 2012"	15.11	349067	0	113.223	124548		286672
"May 30, 2012"	15.714	350549	0	115.856	124694		286852
"May 31, 2012"	16.319	352197	0	118.489	124867		286934
"Jun 01, 2012"	16.923	353644	0	121.122	125044		286802
"Jun 02, 2012"	17.527	355445	0	123.755	125855		286941
"Jun 03, 2012"	18.132	357629	0	126.388	126554		287091
"Jun 04, 2012"	18.736	359658	0	129.022	126910		287115
"Jun 05, 2012"	19.341	362149	0	131.655	127191		287388
"Jun 06, 2012"	19.945	364345	0	134.288	127344		287761
"Jun 07, 2012"	20.549	366636	0	136.921	127599		287825
"Jun 08, 2012"	21.154	368807	0	139.554	127900		287965
"Jun 09, 2012"	21.758	371100	0	142.187	128139		288047
"Jun 10, 2012"	22.363	373863	0	144.82	128355		288221
"Jun 11, 2012"	22.967	376140	0	147.453	128554		288339
"Jun 12, 2012"	23.571	378269	0	150.086	128717		288538
"Jun 13, 2012"	24.176	379990	0	152.719	128918		288612
"Jun 14, 2012"	24.78	382056	0	155.353	129072		288679
"Jun 15, 2012"	25.385	384036	0	157.986	129167		288721
"Jun 16, 2012"	25.989	386111	0	160.619	129473		288745
"Jun 17, 2012"	26.593	388143	0	163.252	129669		288819
"Jun 18, 2012"	27.198	389975	0	165.885	129857		288847
"Jun 19, 2012"	27.802	391792	0	168.518	130067		288868
"Jun 20, 2012"	28.407	394027	0	171.151	130252		289039
"Jun 21, 2012"	29.011	395956	0	173.784	130445		289222
"Jun 22, 2012"	29.615	397663	0	176.417	130743		289417
"Jun 23, 2012"	30.22	399342	0	179.05	130926		289576
"Jun 24, 2012"	30.824	401083	0	181.683	131100		289758
"Jun 25, 2012"	31.429	402805	0	184.317	131277		289935
"Jun 26, 2012"	32.033	404489	0	186.95	131371		290103
"Jun 27, 2012"	32.637	406031	0	189.583	131668		290268
"Jun 28, 2012"	33.242	407799	0	192.216	131800		290438
"Jun 29, 2012"	33.846	409661	0	194.849	132057		290579
"Jun 30, 2012"	34.451	411766	0	197.482	132173		290686
"Jul 01, 2012"	35.055	414127	0	200.115	132767		290866
"Jul 02, 2012"	35.659	416449	0	202.748	132977		290981
"Jul 03, 2012"	36.264	418607	0	205.381	133217		291078
"Jul 04, 2012"	36.868	420774	0	208.014	133368		291206
"Jul 05, 2012"	37.473	423394	0	210.647	133533		291329
"Jul 06, 2012"	38.077	425982	0	213.281	134285		291543
"Jul 07, 2012"	38.681	428363	0	215.914	134935		291801
"Jul 08, 2012"	39.286	430787	0	218.547	135223		292036
"Jul 09, 2012"	39.89	433401	0	221.18	135680		292230
"Jul 10, 2012"	40.495	435778	0	223.813	136008		292361
"Jul 11, 2012"	41.099	438070	0	226.446	136235		292487
"Jul 12, 2012"	41.703	440407	0	229.079	136556		292633
"Jul 13, 2012"	42.308	442509	0	231.712	136793		292751
"Jul 14, 2012"	42.912	444774	0	234.345	137011		292878
"Jul 15, 2012"	43.516	447082	0	236.978	137220		292999
"Jul 16, 2012"	44.121	449381	0	239.612	137521		293110
"Jul 17, 2012"	44.725	451671	0	242.245	137688		293239
"Jul 18, 2012"	45.33	454174	0	244.878	137881		293358
"Jul 19, 2012"	45.934	456668	0	247.511	138266		293458
"Jul 20, 2012"	46.538	459237	0	250.144	138593		293584
"Jul 21, 2012"	47.143	461774	0	252.777	138855		293701
"Jul 22, 2012"	47.747	464623	0	255.41	139009		293846
"Jul 23, 2012"	48.352	467877	0	258.043	139169		293965
"Jul 24, 2012"	48.956	470663	0	260.676	139319		294087
"Jul 25, 2012"	49.56	473151	0	263.309	139477		294181
"Jul 26, 2012"	50.165	475432	0	265.942	139619	0	294263
"Jul 27, 2012"	50.769	477537	0	268.576	139783	4.233	294396
"Jul 28, 2012"	51.374	479735	0	271.209	140045	8.467	294548
"Jul 29, 2012"	51.978	482810	0	273.842	140271	12.7	294747
"Jul 30, 2012"	52.582	486380	0	276.475	140416	16.933	294943
"Jul 31, 2012"	53.187	489525	0	279.108	140596	21.167	295134
"Aug 01, 2012"	53.791	492149	0	281.741	140767	25.4	295244
"Aug 02, 2012"	54.396	494678	0	284.374	140963	29.633	295367
"Aug 03, 2012"	55	497210	0	287.007	141127	33.867	295473
"Aug 04, 2012"	56	499344	0	289.64	141244	38.1	295577
"Aug 05, 2012"	57	502616	0	292.273	141388	42.333	295721
"Aug 06, 2012"	58	505559	0	294.906	141553	46.567	295863
"Aug 07, 2012"	71	508080	0	297.54	141817	50.8	295958
"Aug 08, 2012"	78	510444	0	300.173	142064	55.033	296035
"Aug 09, 2012"	80	512604	0	302.806	142307	59.267	296102
"Aug 10, 2012"	83	514377	0	305.439	142487	63.5	296177
"Aug 11, 2012"	104	516146	0	308.072	142698	67.733	296238
"Aug 12, 2012"	107	517925	0	310.705	142883	71.967	296328
"Aug 13, 2012"	113	520497	0	313.338	143170	76.2	296403
"Aug 14, 2012"	117	523035	0	315.971	143405	80.433	296487
"Aug 15, 2012"	126	525827	0	318.604	143590	84.667	296549
"Aug 16, 2012"	129	528173	0	321.237	143661	88.9	296599
"Aug 17, 2012"	128	530255	0	323.871	144244	93.133	296596
"Aug 18, 2012"	129.667	532454	0	326.504	144586	97.367	296677
"Aug 19, 2012"	131.333	534607	0	329.137	144818	101.6	296719
"Aug 20, 2012"	133	536847	0	331.77	145025	105.833	296785
"Aug 21, 2012"	132	539141	0	334.403	145168	110.067	296784
"Aug 22, 2012"	136	541361	0	337.036	145355	114.3	296791
"Aug 23, 2012"	144	543132	0	339.669	145569	118.533	296760
"Aug 24, 2012"	152	545146	0	342.302	145763	122.767	296845
"Aug 25, 2012"	181	547145	0	344.935	145925	127	296901
"Aug 26, 2012"	210	549310	0	347.568	146146	146	297198
"Aug 27, 2012"	223	551515	0	350.201	146311	165	297418
"Aug 28, 2012"	276	553792	0	352.835	146503	173.5	297551
"Aug 29, 2012"	305	556119	0	355.468	146653	182	297611
"Aug 30, 2012"	310	558174	0	358.101	146840	186	297660
"Aug 31, 2012"	311	559931	0	360.734	147019	200.667	297703
"Sep 01, 2012"	380	562133	0	363.367	147211	215.333	297791
"Sep 02, 2012"	381	564018	0	366	147403	230	297974
"Sep 03, 2012"	382	566585	0	374	147523	236	298078
"Sep 04, 2012"	463	569405	0	413	148471	242	298025
"Sep 05, 2012"	505	571464	0	435	148928	247	298055
"Sep 06, 2012"	564	573820	0	450	149144	247.333	298108
"Sep 07, 2012"	579	575812	0	452.5	149319	247.667	298103
"Sep 08, 2012"	627	578424	0	455	149569	248	298193
"Sep 09, 2012"	657	581426	0	510	149798	252	298171
"Sep 10, 2012"	659	583657	0	526	149928	256	298159
"Sep 11, 2012"	686	585502	0	539	150062	260	298127
"Sep 12, 2012"	701	587693	0	547	150200	259	298177
"Sep 13, 2012"	704	589570	0	574	150270	261	298186
"Sep 14, 2012"	708	591695	0	617	150404	260	298215
"Sep 15, 2012"	734	594250	0	616	150609	259	298191
"Sep 16, 2012"	752	598389	0	630	150782	264	298372
"Sep 17, 2012"	758	601568	0	643	150975	272	298456
"Sep 18, 2012"	761	603891	0	660	151105	275	298513
"Sep 19, 2012"	757	605299	0	661	150821	277	297747
"Sep 20, 2012"	761	608106	0	665	150944	279	297753
"Sep 21, 2012"	762	610460	0	673	151072	286	297796
"Sep 22, 2012"	774	614011	0	683.5	151205	293	297856
"Sep 23, 2012"	776.5	617399	0	694	151375	294.5	297927
"Sep 24, 2012"	779	620384	0	705	151478	296	297981
"Sep 25, 2012"	783	623500	0	757	151593	297.333	298053
"Sep 26, 2012"	787	626301	0	813	151695	298.667	298113
"Sep 27, 2012"	790	633253	0	826	152142	300	298749
"Sep 28, 2012"	793	635684	0	861	152256	310	298826
"Sep 29, 2012"	796.5	638973	0	866	152378	319	298957
"Sep 30, 2012"	800	642114	0	876	152621	320	299186
"Oct 01, 2012"	804	645229	0	897	152834	321	299629
"Oct 02, 2012"	805	648091	0	940	153005	320	300246
"Oct 03, 2012"	807	650589	0	959	153139	319	300525
"Oct 04, 2012"	832.5	653945	0	966.5	153255	322	300789
"Oct 05, 2012"	858	657877	0	974	153357	323.5	301056
"Oct 06, 2012"	860	660967	0	987	153501	325	301365
"Oct 07, 2012"	865	663902	0	1087	153692	325.5	301774
